TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.411764705882353,0,0,10,10,0,0.588235294117647,7,10,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,8.52714284695685,NA,notears,0.005,l2,1000,1e-08,1e+16,0.3,NA
0.294117647058824,0,0,12,12,0,0.705882352941177,5,12,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,10.4001920819283,NA,notears,0.005,l2,1000,1e-08,1e+16,0.5,NA
0.558823529411765,0.701149425287356,1.79411764705882,38,NA,1.52941176470588,0.176470588235294,14,3,26,12,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.53385773999617,NA,notears,0.01,l2,100,1e-08,1e+16,0.001,NA
0.588235294117647,0.666666666666667,1.70588235294118,36,NA,1.47058823529412,0.176470588235294,14,3,25,13,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.40044045005925,NA,notears,0.01,l2,100,1e-08,1e+16,0.002,NA
0.558823529411765,0.425287356321839,1.08823529411765,26,NA,0.941176470588235,0.294117647058824,12,5,16,22,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.64184488891624,NA,notears,0.01,l2,100,1e-08,1e+16,0.005,NA
0.441176470588235,0.310344827586207,0.794117647058823,23,NA,0.705882352941177,0.470588235294118,9,8,12,26,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.54939694190398,NA,notears,0.01,l2,100,1e-08,1e+16,0.01,NA
0.470588235294118,0.229885057471264,0.588235294117647,19,NA,0.529411764705882,0.470588235294118,9,8,9,29,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.37328448495828,NA,notears,0.01,l2,100,1e-08,1e+16,0.02,NA
0.529411764705882,0.0689655172413793,0.176470588235294,11,11,0.176470588235294,0.470588235294118,9,8,3,35,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.99798680888489,NA,notears,0.01,l2,100,1e-08,1e+16,0.05,NA
0.529411764705882,0.0229885057471264,0.0588235294117647,9,9,0.0588235294117647,0.470588235294118,9,8,1,37,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.65589331579395,NA,notears,0.01,l2,100,1e-08,1e+16,0.1,NA
0.470588235294118,0,0,9,9,0,0.529411764705882,8,9,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.02101699309424,NA,notears,0.01,l2,100,1e-08,1e+16,0.2,NA
0.411764705882353,0,0,10,10,0,0.588235294117647,7,10,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.736845780164,NA,notears,0.01,l2,100,1e-08,1e+16,0.3,NA
0.294117647058824,0,0,12,12,0,0.705882352941177,5,12,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.38078156602569,NA,notears,0.01,l2,100,1e-08,1e+16,0.5,NA
0.558823529411765,0.701149425287356,1.79411764705882,38,NA,1.52941176470588,0.176470588235294,14,3,26,12,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.73829310992733,NA,notears,0.01,l2,1000,1e-08,1e+16,0.001,NA
0.588235294117647,0.666666666666667,1.70588235294118,36,NA,1.47058823529412,0.176470588235294,14,3,25,13,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.6694807051681,NA,notears,0.01,l2,1000,1e-08,1e+16,0.002,NA
0.558823529411765,0.425287356321839,1.08823529411765,26,NA,0.941176470588235,0.294117647058824,12,5,16,22,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.623091340065,NA,notears,0.01,l2,1000,1e-08,1e+16,0.005,NA
0.441176470588235,0.310344827586207,0.794117647058823,23,NA,0.705882352941177,0.470588235294118,9,8,12,26,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.72711779992096,NA,notears,0.01,l2,1000,1e-08,1e+16,0.01,NA
0.470588235294118,0.229885057471264,0.588235294117647,19,NA,0.529411764705882,0.470588235294118,9,8,9,29,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.31678313389421,NA,notears,0.01,l2,1000,1e-08,1e+16,0.02,NA
0.529411764705882,0.0689655172413793,0.176470588235294,11,11,0.176470588235294,0.470588235294118,9,8,3,35,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.29980730800889,NA,notears,0.01,l2,1000,1e-08,1e+16,0.05,NA
0.529411764705882,0.0229885057471264,0.0588235294117647,9,9,0.0588235294117647,0.470588235294118,9,8,1,37,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,7.19193212804384,NA,notears,0.01,l2,1000,1e-08,1e+16,0.1,NA
0.470588235294118,0,0,9,9,0,0.529411764705882,8,9,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.99948033387773,NA,notears,0.01,l2,1000,1e-08,1e+16,0.2,NA
0.411764705882353,0,0,10,10,0,0.588235294117647,7,10,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.97213617595844,NA,notears,0.01,l2,1000,1e-08,1e+16,0.3,NA
0.294117647058824,0,0,12,12,0,0.705882352941177,5,12,0,38,11,17,38,dag,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.74768360797316,NA,notears,0.01,l2,1000,1e-08,1e+16,0.5,NA
0.441176470588235,0.425287356321839,1.08823529411765,28,NA,1,0.470588235294118,9,8,17,21,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,5.81124233617447,NA,notears,0.02,l2,100,1e-08,1e+16,0.001,NA
0.441176470588235,0.379310344827586,0.970588235294118,26,NA,0.882352941176471,0.470588235294118,9,8,15,23,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,6.3479456549976,NA,notears,0.02,l2,100,1e-08,1e+16,0.002,NA
0.441176470588235,0.218390804597701,0.558823529411765,19,NA,0.470588235294118,0.470588235294118,9,8,8,30,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,5.54737562197261,NA,notears,0.02,l2,100,1e-08,1e+16,0.005,NA
0.470588235294118,0.183908045977011,0.470588235294118,17,NA,0.411764705882353,0.470588235294118,9,8,7,31,11,17,38,unknown,1,gcastle_notears,myadjmats/sachs,NA,fixed/filename=2005_sachs_2_cd3cd28icam2_log_std.csv/n=902,5.28969550598413,NA,notears,0.02,l2,100,1e-08,1e+16,0.01,NA
