TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,lambda2,max_iter,h_tol,rho_max,w_threshold,hidden_layers,hidden_units,bias,model_type,device_type,device_ids,timeout
0.1875,0.0539772727272727,0.395833333333333,29,29,0.375,0.791666666666667,5,19,9,157,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,2675.67832541279,NA,notears_mlp,0.01,0.001,100,1e-08,1e+16,0.5,1,16,True,mlp,cpu,NA,NA
0.1875,0.0539772727272727,0.395833333333333,29,29,0.375,0.791666666666667,5,19,9,157,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,4810.11613024096,NA,notears_mlp,0.01,0.001,100,1e-08,1e+16,0.5,1,32,True,mlp,cpu,NA,NA
0.354166666666667,0.264204545454545,1.9375,62,NA,1.875,0.583333333333333,10,14,45,121,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,1310.26619641809,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.1,1,8,True,mlp,cpu,NA,NA
0.270833333333333,0.275568181818182,2.02083333333333,66,NA,1.875,0.583333333333333,10,14,45,121,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,2472.78418620001,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.1,1,16,True,mlp,cpu,NA,NA
0.291666666666667,0.261363636363636,1.91666666666667,63,NA,1.79166666666667,0.583333333333333,10,14,43,123,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,3707.29361394187,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.1,1,32,True,mlp,cpu,NA,NA
0.208333333333333,0.170454545454545,1.25,49,NA,1.16666666666667,0.708333333333333,7,17,28,138,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,1291.11806165916,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.3,1,8,True,mlp,cpu,NA,NA
0.25,0.164772727272727,1.20833333333333,47,NA,1.125,0.666666666666667,8,16,27,139,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,2443.66461523995,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.3,1,16,True,mlp,cpu,NA,NA
0.25,0.164772727272727,1.20833333333333,47,NA,1.125,0.666666666666667,8,16,27,139,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,3802.64206028404,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.3,1,32,True,mlp,cpu,NA,NA
0.25,0.102272727272727,0.75,36,39,0.708333333333333,0.708333333333333,7,17,17,149,20,24,166,dag,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,1713.52809404512,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.5,1,8,True,mlp,cpu,NA,NA
0.1875,0.116477272727273,0.854166666666667,40,NA,0.791666666666667,0.75,6,18,19,147,20,24,166,unknown,1,gcastle_notears_nonlinear,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,2591.21704021702,NA,notears_mlp,0.01,0.01,100,1e-08,1e+16,0.5,1,16,True,mlp,cpu,NA,NA
