TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,lambda1,loss_type,max_iter,h_tol,rho_max,w_threshold,timeout
0.25,0.107954545454545,0.791666666666667,37,NA,0.708333333333333,0.666666666666667,8,16,17,149,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,246.661236729939,NA,notears,0.005,l2,100,1e-08,1e+16,0.3,NA
0.1875,0.0653409090909091,0.479166666666667,31,NA,0.416666666666667,0.75,6,18,10,156,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,248.472358554835,NA,notears,0.005,l2,100,1e-08,1e+16,0.5,NA
0.5625,0.639204545454545,4.6875,123,NA,4.5,0.25,18,6,108,58,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,249.823276573094,NA,notears,0.005,l2,1000,1e-08,1e+16,0.001,NA
0.5625,0.616477272727273,4.52083333333333,119,NA,4.33333333333333,0.25,18,6,104,62,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,238.932282031979,NA,notears,0.005,l2,1000,1e-08,1e+16,0.002,NA
0.5625,0.53125,3.89583333333333,104,NA,3.70833333333333,0.25,18,6,89,77,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,243.81269617402,NA,notears,0.005,l2,1000,1e-08,1e+16,0.005,NA
0.520833333333333,0.474431818181818,3.47916666666667,95,NA,3.29166666666667,0.291666666666667,17,7,79,87,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,253.048155996017,NA,notears,0.005,l2,1000,1e-08,1e+16,0.01,NA
0.479166666666667,0.423295454545455,3.10416666666667,87,NA,2.91666666666667,0.333333333333333,16,8,70,96,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,242.605802553007,NA,notears,0.005,l2,1000,1e-08,1e+16,0.02,NA
0.395833333333333,0.355113636363636,2.60416666666667,77,NA,2.45833333333333,0.458333333333333,13,11,59,107,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,248.90689797001,NA,notears,0.005,l2,1000,1e-08,1e+16,0.05,NA
0.354166666666667,0.252840909090909,1.85416666666667,60,NA,1.70833333333333,0.5,12,12,41,125,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,330.44008219894,NA,notears,0.005,l2,1000,1e-08,1e+16,0.1,NA
0.270833333333333,0.167613636363636,1.22916666666667,47,NA,1.125,0.625,9,15,27,139,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,243.854977993993,NA,notears,0.005,l2,1000,1e-08,1e+16,0.2,NA
0.25,0.107954545454545,0.791666666666667,37,NA,0.708333333333333,0.666666666666667,8,16,17,149,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,252.556281584082,NA,notears,0.005,l2,1000,1e-08,1e+16,0.3,NA
0.1875,0.0653409090909091,0.479166666666667,31,NA,0.416666666666667,0.75,6,18,10,156,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,258.84351494885,NA,notears,0.005,l2,1000,1e-08,1e+16,0.5,NA
0.520833333333333,0.576704545454545,4.22916666666667,113,NA,4,0.25,18,6,96,70,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,259.413871249883,NA,notears,0.01,l2,100,1e-08,1e+16,0.001,NA
0.520833333333333,0.548295454545455,4.02083333333333,108,NA,3.79166666666667,0.25,18,6,91,75,20,24,166,unknown,1,gcastle_notears,myadjmats/syntren_dag_1,NA,fixed/filename=syntren_data_std_1.csv/n=500,274.767579135019,NA,notears,0.01,l2,100,1e-08,1e+16,0.002,NA
