TPR_pattern,FPR_pattern,FPRn_pattern,SHD_pattern,SHD_cpdag,FPR_skel,FNR_skel,TP_skel,FN_skel,FP_skel,TN_skel,n_nodes,true_n_edges_skel,true_n_non_edges_skel,graph_type,replicate,algorithm,adjmat,parameters,data,time,ntests,id,alpha,timeout
0.8,0.152301255230126,3.30909090909091,193,NA,3.12727272727273,0.0181818181818182,54,1,172,998,50,55,1170,unknown,4,gcastle_anm,gcastle_dag/p=50/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,2481.82297152281,NA,anm,0.05,NA
0.457286432160804,0.641294005708849,3.38693467336683,782,NA,3.05527638190955,0.21105527638191,157,42,608,418,50,199,1026,unknown,4,gcastle_anm,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,156.042917553335,NA,anm,0.05,NA
0.625628140703518,0.779733587059943,4.11809045226131,894,NA,3.85427135678392,0.110552763819095,177,22,767,259,50,199,1026,unknown,4,gcastle_anm,gcastle_dag/p=50/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,3815.24223589711,NA,anm,0.05,NA
0.722222222222222,0.182926829268293,0.833333333333333,10,NA,0.666666666666667,0.111111111111111,8,1,6,30,10,9,36,unknown,5,gcastle_anm,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,3.3539544083178,NA,anm,0.05,NA
0.944444444444444,0.207317073170732,0.944444444444444,9,NA,0.888888888888889,0,9,0,8,28,10,9,36,unknown,5,gcastle_anm,gcastle_dag/p=10/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,100.06847788766,NA,anm,0.05,NA
0.590909090909091,1.5,0.772727272727273,39,NA,0.363636363636364,0,33,0,12,0,10,33,12,unknown,5,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,6.2429023180157,NA,anm,0.05,NA
0.545454545454545,1.41176470588235,0.727272727272727,39,NA,0.333333333333333,0.0606060606060606,31,2,11,1,10,33,12,unknown,5,gcastle_anm,gcastle_dag/p=10/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,157.339626705274,NA,anm,0.05,NA
0.805555555555556,0.387362637362637,3.91666666666667,74,NA,3.72222222222222,0,18,0,67,105,20,18,172,unknown,5,gcastle_anm,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,17.6192800980061,NA,anm,0.05,NA
0.833333333333333,0.357142857142857,3.61111111111111,68,NA,3.5,0.0555555555555556,17,1,63,109,20,18,172,unknown,5,gcastle_anm,gcastle_dag/p=20/d=1/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=1000/standardized=True,427.193378791213,NA,anm,0.05,NA
0.572463768115942,1.13358778625954,2.15217391304348,178,NA,1.72463768115942,0,69,0,119,2,20,69,121,unknown,5,gcastle_anm,gcastle_dag/p=20/d=4/method=er,gcastle_sem/min=0.5/max=2.0,gcastle_iidsim/method=linear/sem_type=gumbel/noise_scale=1.0/n=200/standardized=True,22.969826489687,NA,anm,0.05,NA
